,Cancer,Gender,Larynx,Lung,Nasal,Race,State,Trachea,Year
5680,Lung,Male,,72.1,,Black or African American,VA,,2009
5681,Lung,Male,,64.4,,Black or African American,VA,,2010
5682,Lung,Male,,63.3,,Black or African American,VA,,2011
5683,Lung,Male,,73.4,,Black or African American,VA,,2012
5684,Lung,Male,,65.9,,Black or African American,VA,,2013
5685,Lung,Male,,66.8,,Black or African American,VA,,2014
5686,Lung,Male,,59.6,,Black or African American,VA,,2015
5687,Lung,Male,,61.776241099593975,,Black or African American,VA,,2016
5688,Lung,Male,,52.09764125039312,,Black or African American,VA,,2017
5689,Lung,Male,,47.02106219356807,,Black or African American,VA,,2018
5690,Lung,Male,,15.571565581411214,,Black or African American,VA,,2019
5691,Lung,Male,,32.70609666182536,,Black or African American,VA,,2020
5692,Lung,Male,,0.0,,Black or African American,VA,,2021
5693,Lung,Male,,30.05279742776657,,Black or African American,VA,,2022
5694,Lung,Male,,0.0,,Black or African American,VA,,2023
5695,Lung,Male,,0.0,,Black or African American,VA,,2024
5696,Lung,Male,,39.80740285772785,,Black or African American,VA,,2025
5697,Lung,Male,,85.2,,White,MI,,1999
5698,Lung,Male,,88.2,,White,MI,,2000
5699,Lung,Male,,85.7,,White,MI,,2001
5700,Lung,Male,,85.7,,White,MI,,2002
5701,Lung,Male,,91.8,,White,MI,,2003
5702,Lung,Male,,88.0,,White,MI,,2004
5703,Lung,Male,,89.6,,White,MI,,2005
5704,Lung,Male,,88.5,,White,MI,,2006
5705,Lung,Male,,90.9,,White,MI,,2007
5706,Lung,Male,,88.9,,White,MI,,2008
5707,Lung,Male,,88.6,,White,MI,,2009
5708,Lung,Male,,91.9,,White,MI,,2010
5709,Lung,Male,,87.2,,White,MI,,2011
5710,Lung,Male,,89.9,,White,MI,,2012
5711,Lung,Male,,86.3,,White,MI,,2013
5712,Lung,Male,,89.2,,White,MI,,2014
5713,Lung,Male,,85.2,,White,MI,,2015
5714,Lung,Male,,85.82089790916248,,White,MI,,2016
5715,Lung,Male,,109.70221601321607,,White,MI,,2017
5716,Lung,Male,,0.0,,White,MI,,2018
5717,Lung,Male,,93.04897742367709,,White,MI,,2019
5718,Lung,Male,,0.0,,White,MI,,2020
5719,Lung,Male,,175.6110770483251,,White,MI,,2021
5720,Lung,Male,,0.0,,White,MI,,2022
5721,Lung,Male,,454.8388388774514,,White,MI,,2023
5722,Lung,Male,,0.0,,White,MI,,2024
5723,Lung,Male,,1202.8169782749233,,White,MI,,2025
5724,Larynx,Male,9.1,,,White,PA,,1999
5725,Larynx,Male,8.0,,,White,PA,,2000
5726,Larynx,Male,8.8,,,White,PA,,2001
5727,Larynx,Male,8.4,,,White,PA,,2002
5728,Larynx,Male,8.0,,,White,PA,,2003
5729,Larynx,Male,9.0,,,White,PA,,2004
5730,Larynx,Male,8.4,,,White,PA,,2005
5731,Larynx,Male,8.2,,,White,PA,,2006
5732,Larynx,Male,8.7,,,White,PA,,2007
5733,Larynx,Male,8.8,,,White,PA,,2008
5734,Larynx,Male,7.1,,,White,PA,,2009
5735,Larynx,Male,8.3,,,White,PA,,2010
5736,Larynx,Male,8.4,,,White,PA,,2011
5737,Larynx,Male,8.0,,,White,PA,,2012
5738,Larynx,Male,7.9,,,White,PA,,2013
5739,Larynx,Male,8.2,,,White,PA,,2014
5740,Larynx,Male,7.9,,,White,PA,,2015
5741,Larynx,Male,7.852481996399097,,,White,PA,,2016
5742,Larynx,Male,8.591607452357223,,,White,PA,,2017
5743,Larynx,Male,7.6172179882723094,,,White,PA,,2018
5744,Larynx,Male,5.4660823990416185,,,White,PA,,2019
5745,Larynx,Male,4.421312815669947,,,White,PA,,2020
5746,Larynx,Male,5.830057813688775,,,White,PA,,2021
5747,Larynx,Male,0.6928417837893983,,,White,PA,,2022
5748,Larynx,Male,5.1780777325774485,,,White,PA,,2023
5749,Larynx,Male,0.08936974627453864,,,White,PA,,2024
5750,Larynx,Male,3.84941419780991,,,White,PA,,2025
5751,Lung,Male,,47.9,,White,CO,,1999
5752,Lung,Male,,49.3,,White,CO,,2000
5753,Lung,Male,,50.1,,White,CO,,2001
5754,Lung,Male,,50.7,,White,CO,,2002
5755,Lung,Male,,48.6,,White,CO,,2003
5756,Lung,Male,,45.6,,White,CO,,2004
5757,Lung,Male,,44.1,,White,CO,,2005
5758,Lung,Male,,45.7,,White,CO,,2006
5759,Lung,Male,,48.2,,White,CO,,2007
5760,Lung,Male,,49.7,,White,CO,,2008
5761,Lung,Male,,47.4,,White,CO,,2009
5762,Lung,Male,,44.2,,White,CO,,2010
5763,Lung,Male,,44.6,,White,CO,,2011
5764,Lung,Male,,45.3,,White,CO,,2012
5765,Lung,Male,,43.1,,White,CO,,2013
5766,Lung,Male,,45.4,,White,CO,,2014
5767,Lung,Male,,43.8,,White,CO,,2015
5768,Lung,Male,,41.62143609623293,,White,CO,,2016
5769,Lung,Male,,15.902921065749716,,White,CO,,2017
5770,Lung,Male,,41.831902862955644,,White,CO,,2018
5771,Lung,Male,,22.57914071715645,,White,CO,,2019
5772,Lung,Male,,27.137259396702518,,White,CO,,2020
5773,Lung,Male,,33.3729465494996,,White,CO,,2021
5774,Lung,Male,,0.0,,White,CO,,2022
5775,Lung,Male,,12.23752951429708,,White,CO,,2023
5776,Lung,Male,,21.20536153963224,,White,CO,,2024
5777,Lung,Male,,0.0,,White,CO,,2025
5778,Larynx,Female,2.0,,,White,IN,,1999
5779,Larynx,Female,2.0,,,White,IN,,2000
5780,Larynx,Female,2.4,,,White,IN,,2001
5781,Larynx,Female,2.2,,,White,IN,,2002
5782,Larynx,Female,2.1,,,White,IN,,2003
5783,Larynx,Female,2.1,,,White,IN,,2004
5784,Larynx,Female,2.3,,,White,IN,,2005
5785,Larynx,Female,2.1,,,White,IN,,2006
5786,Larynx,Female,2.0,,,White,IN,,2007
5787,Larynx,Female,2.4,,,White,IN,,2008
5788,Larynx,Female,2.3,,,White,IN,,2009
5789,Larynx,Female,2.8,,,White,IN,,2010
5790,Larynx,Female,2.4,,,White,IN,,2011
5791,Larynx,Female,2.5,,,White,IN,,2012
5792,Larynx,Female,1.9,,,White,IN,,2013
5793,Larynx,Female,2.2,,,White,IN,,2014
5794,Larynx,Female,2.1,,,White,IN,,2015
5795,Larynx,Female,2.739391794348106,,,White,IN,,2016
5796,Larynx,Female,1.3754313827940676,,,White,IN,,2017
5797,Larynx,Female,1.0218472461587162,,,White,IN,,2018
5798,Larynx,Female,1.5863155475044144,,,White,IN,,2019
5799,Larynx,Female,1.5639515895000569,,,White,IN,,2020
5800,Larynx,Female,1.5623780498506001,,,White,IN,,2021
5801,Larynx,Female,0.3555117297825565,,,White,IN,,2022
5802,Larynx,Female,0.5464880340320377,,,White,IN,,2023
5803,Larynx,Female,0.0,,,White,IN,,2024
5804,Larynx,Female,1.3134469566948614,,,White,IN,,2025
5805,Larynx,Female,1.9,,,White,PA,,1999
5806,Larynx,Female,2.0,,,White,PA,,2000
5807,Larynx,Female,2.0,,,White,PA,,2001
5808,Larynx,Female,2.2,,,White,PA,,2002
5809,Larynx,Female,2.4,,,White,PA,,2003
5810,Larynx,Female,2.6,,,White,PA,,2004
5811,Larynx,Female,1.6,,,White,PA,,2005
5812,Larynx,Female,2.0,,,White,PA,,2006
5813,Larynx,Female,1.9,,,White,PA,,2007
5814,Larynx,Female,1.7,,,White,PA,,2008
5815,Larynx,Female,2.2,,,White,PA,,2009
5816,Larynx,Female,1.9,,,White,PA,,2010
5817,Larynx,Female,2.3,,,White,PA,,2011
5818,Larynx,Female,1.8,,,White,PA,,2012
5819,Larynx,Female,2.3,,,White,PA,,2013
5820,Larynx,Female,2.2,,,White,PA,,2014
5821,Larynx,Female,2.0,,,White,PA,,2015
5822,Larynx,Female,2.156158917253916,,,White,PA,,2016
5823,Larynx,Female,2.0057838735887468,,,White,PA,,2017
5824,Larynx,Female,1.2846408553122748,,,White,PA,,2018
5825,Larynx,Female,1.7152898109711132,,,White,PA,,2019
5826,Larynx,Female,1.0242110547429475,,,White,PA,,2020
5827,Larynx,Female,1.0727472740341673,,,White,PA,,2021
5828,Larynx,Female,0.4571029965100286,,,White,PA,,2022
5829,Larynx,Female,0.7063656270780201,,,White,PA,,2023
5830,Larynx,Female,0.25711236253584113,,,White,PA,,2024
5831,Larynx,Female,0.5546742433865068,,,White,PA,,2025
5832,Lung,Female,,67.6,,White,LA,,1999
5833,Lung,Female,,69.7,,White,LA,,2000
5834,Lung,Female,,74.9,,White,LA,,2001
5835,Lung,Female,,69.0,,White,LA,,2002
5836,Lung,Female,,73.9,,White,LA,,2003
5837,Lung,Female,,74.8,,White,LA,,2004
5838,Lung,Female,,75.4,,White,LA,,2005
5839,Lung,Female,,75.0,,White,LA,,2006
5840,Lung,Female,,79.3,,White,LA,,2007
5841,Lung,Female,,76.5,,White,LA,,2008
5842,Lung,Female,,75.6,,White,LA,,2009
5843,Lung,Female,,71.9,,White,LA,,2010
5844,Lung,Female,,73.1,,White,LA,,2011
5845,Lung,Female,,76.8,,White,LA,,2012
5846,Lung,Female,,78.0,,White,LA,,2013
5847,Lung,Female,,75.4,,White,LA,,2014
5848,Lung,Female,,76.2,,White,LA,,2015
5849,Lung,Female,,76.43321575476303,,White,LA,,2016
5850,Lung,Female,,12.84116119246337,,White,LA,,2017
5851,Lung,Female,,37.69526646608668,,White,LA,,2018
5852,Lung,Female,,51.58171889757975,,White,LA,,2019
5853,Lung,Female,,24.67057013206274,,White,LA,,2020
5854,Lung,Female,,18.249264422787828,,White,LA,,2021
5855,Lung,Female,,21.82029714663156,,White,LA,,2022
5856,Lung,Female,,5.6947062791377725,,White,LA,,2023
5857,Lung,Female,,4.027924927241156,,White,LA,,2024
5858,Lung,Female,,14.130863895349565,,White,LA,,2025
5859,Larynx,Female,2.1,,,White,MO,,1999
5860,Larynx,Female,1.8,,,White,MO,,2000
5861,Larynx,Female,1.8,,,White,MO,,2001
5862,Larynx,Female,1.8,,,White,MO,,2002
5863,Larynx,Female,2.0,,,White,MO,,2003
5864,Larynx,Female,2.0,,,White,MO,,2004
5865,Larynx,Female,2.1,,,White,MO,,2005
5866,Larynx,Female,2.0,,,White,MO,,2006
5867,Larynx,Female,1.9,,,White,MO,,2007
5868,Larynx,Female,2.5,,,White,MO,,2008
5869,Larynx,Female,2.5,,,White,MO,,2009
5870,Larynx,Female,2.0,,,White,MO,,2010
5871,Larynx,Female,2.0,,,White,MO,,2011
5872,Larynx,Female,2.7,,,White,MO,,2012
5873,Larynx,Female,1.8,,,White,MO,,2013
5874,Larynx,Female,2.2,,,White,MO,,2014
5875,Larynx,Female,2.3,,,White,MO,,2015
5876,Larynx,Female,2.8052186296571118,,,White,MO,,2016
5877,Larynx,Female,1.6630342258237676,,,White,MO,,2017
5878,Larynx,Female,2.914715235059607,,,White,MO,,2018
5879,Larynx,Female,2.0413988624884505,,,White,MO,,2019
5880,Larynx,Female,0.7018266408633439,,,White,MO,,2020
5881,Larynx,Female,2.5479216226244468,,,White,MO,,2021
5882,Larynx,Female,1.208791733690725,,,White,MO,,2022
5883,Larynx,Female,0.3170372840531308,,,White,MO,,2023
5884,Larynx,Female,1.3682699579837814,,,White,MO,,2024
5885,Larynx,Female,2.2553203828376227,,,White,MO,,2025
5886,Lung,Female,,55.9,,Black or African American,PA,,1999
5887,Lung,Female,,55.1,,Black or African American,PA,,2000
5888,Lung,Female,,64.5,,Black or African American,PA,,2001
5889,Lung,Female,,66.8,,Black or African American,PA,,2002
5890,Lung,Female,,62.5,,Black or African American,PA,,2003
5891,Lung,Female,,62.6,,Black or African American,PA,,2004
5892,Lung,Female,,66.6,,Black or African American,PA,,2005
5893,Lung,Female,,66.5,,Black or African American,PA,,2006
5894,Lung,Female,,63.8,,Black or African American,PA,,2007
5895,Lung,Female,,66.7,,Black or African American,PA,,2008
5896,Lung,Female,,69.0,,Black or African American,PA,,2009
5897,Lung,Female,,68.6,,Black or African American,PA,,2010
5898,Lung,Female,,64.8,,Black or African American,PA,,2011
5899,Lung,Female,,61.6,,Black or African American,PA,,2012
5900,Lung,Female,,67.1,,Black or African American,PA,,2013
5901,Lung,Female,,62.7,,Black or African American,PA,,2014
5902,Lung,Female,,66.3,,Black or African American,PA,,2015
5903,Lung,Female,,59.572887243313644,,Black or African American,PA,,2016
5904,Lung,Female,,52.94735093494092,,Black or African American,PA,,2017
5905,Lung,Female,,13.981790024125731,,Black or African American,PA,,2018
5906,Lung,Female,,62.92319433809197,,Black or African American,PA,,2019
5907,Lung,Female,,0.0,,Black or African American,PA,,2020
5908,Lung,Female,,101.41091186286707,,Black or African American,PA,,2021
5909,Lung,Female,,0.0,,Black or African American,PA,,2022
5910,Lung,Female,,253.78987472105342,,Black or African American,PA,,2023
5911,Lung,Female,,0.0,,Black or African American,PA,,2024
5912,Lung,Female,,650.707201769932,,Black or African American,PA,,2025
5913,Trachea,Male,,,,White,NY,0.3,1999
5914,Trachea,Male,,,,White,NY,0.4,2000
5915,Trachea,Male,,,,White,NY,0.3,2001
5916,Trachea,Male,,,,White,NY,0.3,2002
5917,Trachea,Male,,,,White,NY,0.3,2003
5918,Trachea,Male,,,,White,NY,0.2,2004
5919,Trachea,Male,,,,White,NY,0.3,2005
5920,Trachea,Male,,,,White,NY,0.3,2006
5921,Trachea,Male,,,,White,NY,0.2,2007
5922,Trachea,Male,,,,White,NY,0.4,2008
5923,Trachea,Male,,,,White,NY,0.3,2009
5924,Trachea,Male,,,,White,NY,0.4,2010
5925,Trachea,Male,,,,White,NY,0.3,2011
5926,Trachea,Male,,,,White,NY,0.3,2012
5927,Trachea,Male,,,,White,NY,0.3,2013
5928,Trachea,Male,,,,White,NY,0.4,2014
5929,Trachea,Male,,,,White,NY,0.3,2015
5930,Trachea,Male,,,,White,NY,0.4169561567766515,2016
5931,Trachea,Male,,,,White,NY,0.3586925374549659,2017
5932,Trachea,Male,,,,White,NY,0.20720367183539004,2018
5933,Trachea,Male,,,,White,NY,0.28115528284844343,2019
5934,Trachea,Male,,,,White,NY,0.17063159592576801,2020
5935,Trachea,Male,,,,White,NY,0.30437979366122925,2021
5936,Trachea,Male,,,,White,NY,0.011785012703745046,2022
5937,Trachea,Male,,,,White,NY,0.35372628816361845,2023
5938,Trachea,Male,,,,White,NY,0.0,2024
5939,Trachea,Male,,,,White,NY,0.5591953493391268,2025
5940,Larynx,Female,2.0,,,White,NY,,1999
5941,Larynx,Female,2.2,,,White,NY,,2000
5942,Larynx,Female,2.2,,,White,NY,,2001
5943,Larynx,Female,1.9,,,White,NY,,2002
5944,Larynx,Female,2.0,,,White,NY,,2003
5945,Larynx,Female,1.8,,,White,NY,,2004
5946,Larynx,Female,2.2,,,White,NY,,2005
5947,Larynx,Female,2.1,,,White,NY,,2006
5948,Larynx,Female,1.9,,,White,NY,,2007
5949,Larynx,Female,2.2,,,White,NY,,2008
5950,Larynx,Female,2.1,,,White,NY,,2009
5951,Larynx,Female,1.8,,,White,NY,,2010
5952,Larynx,Female,1.6,,,White,NY,,2011
5953,Larynx,Female,1.8,,,White,NY,,2012
5954,Larynx,Female,1.7,,,White,NY,,2013
5955,Larynx,Female,1.9,,,White,NY,,2014
5956,Larynx,Female,1.8,,,White,NY,,2015
5957,Larynx,Female,1.7082506822261112,,,White,NY,,2016
5958,Larynx,Female,0.9710238860260404,,,White,NY,,2017
5959,Larynx,Female,1.4248167881086649,,,White,NY,,2018
5960,Larynx,Female,0.8076698866156877,,,White,NY,,2019
5961,Larynx,Female,0.808183564822728,,,White,NY,,2020
5962,Larynx,Female,0.5207026539927648,,,White,NY,,2021
5963,Larynx,Female,0.2912692417811202,,,White,NY,,2022
5964,Larynx,Female,0.31595917977127885,,,White,NY,,2023
5965,Larynx,Female,0.21279341886596265,,,White,NY,,2024
5966,Larynx,Female,0.11882892343564545,,,White,NY,,2025
5967,Lung,Male,,93.1,,White,NC,,1999
5968,Lung,Male,,93.1,,White,NC,,2000
5969,Lung,Male,,89.1,,White,NC,,2001
5970,Lung,Male,,93.4,,White,NC,,2002
5971,Lung,Male,,94.4,,White,NC,,2003
5972,Lung,Male,,100.4,,White,NC,,2004
5973,Lung,Male,,102.9,,White,NC,,2005
5974,Lung,Male,,100.9,,White,NC,,2006
5975,Lung,Male,,97.3,,White,NC,,2007
5976,Lung,Male,,98.9,,White,NC,,2008
5977,Lung,Male,,100.3,,White,NC,,2009
5978,Lung,Male,,97.8,,White,NC,,2010
5979,Lung,Male,,97.6,,White,NC,,2011
5980,Lung,Male,,95.5,,White,NC,,2012
5981,Lung,Male,,100.2,,White,NC,,2013
5982,Lung,Male,,96.4,,White,NC,,2014
5983,Lung,Male,,96.3,,White,NC,,2015
5984,Lung,Male,,96.09768299699738,,White,NC,,2016
5985,Lung,Male,,13.61006660891211,,White,NC,,2017
5986,Lung,Male,,28.859632978948923,,White,NC,,2018
5987,Lung,Male,,25.171996242016068,,White,NC,,2019
5988,Lung,Male,,4.679943707397224,,White,NC,,2020
5989,Lung,Male,,0.0,,White,NC,,2021
5990,Lung,Male,,4.9263889505790415,,White,NC,,2022
5991,Lung,Male,,2.6310361922665764,,White,NC,,2023
5992,Lung,Male,,0.0,,White,NC,,2024
5993,Lung,Male,,0.0,,White,NC,,2025
5994,Larynx,Female,1.7,,,White,AZ,,1999
5995,Larynx,Female,1.4,,,White,AZ,,2000
5996,Larynx,Female,1.5,,,White,AZ,,2001
5997,Larynx,Female,1.2,,,White,AZ,,2002
5998,Larynx,Female,1.1,,,White,AZ,,2003
5999,Larynx,Female,1.3,,,White,AZ,,2004
6000,Larynx,Female,1.3,,,White,AZ,,2005
6001,Larynx,Female,1.1,,,White,AZ,,2006
6002,Larynx,Female,1.2,,,White,AZ,,2007
6003,Larynx,Female,1.3,,,White,AZ,,2008
6004,Larynx,Female,1.3,,,White,AZ,,2009
6005,Larynx,Female,0.9,,,White,AZ,,2010
6006,Larynx,Female,1.0,,,White,AZ,,2011
6007,Larynx,Female,0.9,,,White,AZ,,2012
6008,Larynx,Female,1.2,,,White,AZ,,2013
6009,Larynx,Female,1.0,,,White,AZ,,2014
6010,Larynx,Female,1.2,,,White,AZ,,2015
6011,Larynx,Female,0.8518285336925872,,,White,AZ,,2016
6012,Larynx,Female,0.5541052196673183,,,White,AZ,,2017
6013,Larynx,Female,0.2987369118218685,,,White,AZ,,2018
6014,Larynx,Female,0.8838040311096073,,,White,AZ,,2019
6015,Larynx,Female,0.0,,,White,AZ,,2020
6016,Larynx,Female,0.8828760070931252,,,White,AZ,,2021
6017,Larynx,Female,0.0,,,White,AZ,,2022
6018,Larynx,Female,1.4748758655483742,,,White,AZ,,2023
6019,Larynx,Female,0.0,,,White,AZ,,2024
6020,Larynx,Female,2.901841562686661,,,White,AZ,,2025
6021,Larynx,Female,3.0,,,White,WV,,1999
6022,Larynx,Female,3.4,,,White,WV,,2000
6023,Larynx,Female,2.8,,,White,WV,,2001
6024,Larynx,Female,3.0,,,White,WV,,2002
6025,Larynx,Female,3.6,,,White,WV,,2003
6026,Larynx,Female,2.9,,,White,WV,,2004
6027,Larynx,Female,2.4,,,White,WV,,2005
6028,Larynx,Female,2.7,,,White,WV,,2006
6029,Larynx,Female,3.3,,,White,WV,,2007
6030,Larynx,Female,3.2,,,White,WV,,2008
6031,Larynx,Female,3.0,,,White,WV,,2009
6032,Larynx,Female,4.0,,,White,WV,,2010
6033,Larynx,Female,4.1,,,White,WV,,2011
6034,Larynx,Female,2.7,,,White,WV,,2012
6035,Larynx,Female,3.8,,,White,WV,,2013
6036,Larynx,Female,3.8,,,White,WV,,2014
6037,Larynx,Female,3.1,,,White,WV,,2015
6038,Larynx,Female,3.359413815699129,,,White,WV,,2016
6039,Larynx,Female,2.6214129286886467,,,White,WV,,2017
6040,Larynx,Female,2.992379339779524,,,White,WV,,2018
6041,Larynx,Female,0.5257697492240522,,,White,WV,,2019
6042,Larynx,Female,1.3101873418089398,,,White,WV,,2020
6043,Larynx,Female,2.1466195844650438,,,White,WV,,2021
6044,Larynx,Female,0.0,,,White,WV,,2022
6045,Larynx,Female,0.6313613753998517,,,White,WV,,2023
6046,Larynx,Female,1.8097551653497133,,,White,WV,,2024
6047,Larynx,Female,0.0,,,White,WV,,2025
6048,Larynx,Male,7.4,,,White,VA,,1999
6049,Larynx,Male,7.8,,,White,VA,,2000
6050,Larynx,Male,6.0,,,White,VA,,2001
6051,Larynx,Male,5.8,,,White,VA,,2002
6052,Larynx,Male,6.5,,,White,VA,,2003
6053,Larynx,Male,7.3,,,White,VA,,2004
6054,Larynx,Male,6.9,,,White,VA,,2005
6055,Larynx,Male,6.5,,,White,VA,,2006
6056,Larynx,Male,5.7,,,White,VA,,2007
6057,Larynx,Male,6.0,,,White,VA,,2008
6058,Larynx,Male,6.8,,,White,VA,,2009
6059,Larynx,Male,6.0,,,White,VA,,2010
6060,Larynx,Male,6.5,,,White,VA,,2011
6061,Larynx,Male,5.7,,,White,VA,,2012
6062,Larynx,Male,6.7,,,White,VA,,2013
6063,Larynx,Male,6.2,,,White,VA,,2014
6064,Larynx,Male,6.1,,,White,VA,,2015
6065,Larynx,Male,6.1839747262689455,,,White,VA,,2016
6066,Larynx,Male,6.948802660775619,,,White,VA,,2017
6067,Larynx,Male,3.3038419794825677,,,White,VA,,2018
6068,Larynx,Male,8.37173679715014,,,White,VA,,2019
6069,Larynx,Male,0.0,,,White,VA,,2020
6070,Larynx,Male,8.579890574167306,,,White,VA,,2021
6071,Larynx,Male,0.0,,,White,VA,,2022
6072,Larynx,Male,13.502998251097601,,,White,VA,,2023
6073,Larynx,Male,0.0,,,White,VA,,2024
6074,Larynx,Male,23.517750482828887,,,White,VA,,2025
6075,Lung,Female,,39.3,,Black or African American,LA,,1999
6076,Lung,Female,,36.5,,Black or African American,LA,,2000
6077,Lung,Female,,39.9,,Black or African American,LA,,2001
6078,Lung,Female,,39.2,,Black or African American,LA,,2002
6079,Lung,Female,,41.8,,Black or African American,LA,,2003
6080,Lung,Female,,40.7,,Black or African American,LA,,2004
6081,Lung,Female,,42.4,,Black or African American,LA,,2005
6082,Lung,Female,,45.3,,Black or African American,LA,,2006
6083,Lung,Female,,47.6,,Black or African American,LA,,2007
6084,Lung,Female,,45.7,,Black or African American,LA,,2008
6085,Lung,Female,,47.4,,Black or African American,LA,,2009
6086,Lung,Female,,47.1,,Black or African American,LA,,2010
6087,Lung,Female,,46.4,,Black or African American,LA,,2011
6088,Lung,Female,,47.1,,Black or African American,LA,,2012
6089,Lung,Female,,45.4,,Black or African American,LA,,2013
6090,Lung,Female,,48.2,,Black or African American,LA,,2014
6091,Lung,Female,,45.3,,Black or African American,LA,,2015
6092,Lung,Female,,46.891967721174666,,Black or African American,LA,,2016
6093,Lung,Female,,21.206950602418967,,Black or African American,LA,,2017
6094,Lung,Female,,5.950962268396183,,Black or African American,LA,,2018
6095,Lung,Female,,0.0,,Black or African American,LA,,2019
6096,Lung,Female,,0.0,,Black or African American,LA,,2020
6097,Lung,Female,,0.0,,Black or African American,LA,,2021
6098,Lung,Female,,0.0,,Black or African American,LA,,2022
6099,Lung,Female,,0.0,,Black or African American,LA,,2023
6100,Lung,Female,,0.0,,Black or African American,LA,,2024
6101,Lung,Female,,0.0,,Black or African American,LA,,2025
6102,Lung,Male,,83.5,,White,WI,,1999
6103,Lung,Male,,78.8,,White,WI,,2000
6104,Lung,Male,,78.3,,White,WI,,2001
6105,Lung,Male,,76.6,,White,WI,,2002
6106,Lung,Male,,79.2,,White,WI,,2003
6107,Lung,Male,,80.2,,White,WI,,2004
6108,Lung,Male,,72.6,,White,WI,,2005
6109,Lung,Male,,75.0,,White,WI,,2006
6110,Lung,Male,,76.1,,White,WI,,2007
6111,Lung,Male,,76.9,,White,WI,,2008
6112,Lung,Male,,73.0,,White,WI,,2009
6113,Lung,Male,,79.4,,White,WI,,2010
6114,Lung,Male,,76.9,,White,WI,,2011
6115,Lung,Male,,75.7,,White,WI,,2012
6116,Lung,Male,,79.3,,White,WI,,2013
6117,Lung,Male,,77.2,,White,WI,,2014
6118,Lung,Male,,79.3,,White,WI,,2015
6119,Lung,Male,,77.46255142551801,,White,WI,,2016
6120,Lung,Male,,72.4679912478728,,White,WI,,2017
6121,Lung,Male,,43.29505517265198,,White,WI,,2018
6122,Lung,Male,,18.89284921787607,,White,WI,,2019
6123,Lung,Male,,0.0,,White,WI,,2020
6124,Lung,Male,,0.0,,White,WI,,2021
6125,Lung,Male,,0.0,,White,WI,,2022
6126,Lung,Male,,0.0,,White,WI,,2023
6127,Lung,Male,,0.0,,White,WI,,2024
6128,Lung,Male,,0.0,,White,WI,,2025
6129,Nasal,Female,,,0.6,White,IL,,1999
6130,Nasal,Female,,,0.5,White,IL,,2000
6131,Nasal,Female,,,0.6,White,IL,,2001
6132,Nasal,Female,,,0.6,White,IL,,2002
6133,Nasal,Female,,,0.6,White,IL,,2003
6134,Nasal,Female,,,0.6,White,IL,,2004
6135,Nasal,Female,,,0.4,White,IL,,2005
6136,Nasal,Female,,,0.7,White,IL,,2006
6137,Nasal,Female,,,0.5,White,IL,,2007
6138,Nasal,Female,,,0.5,White,IL,,2008
6139,Nasal,Female,,,0.7,White,IL,,2009
6140,Nasal,Female,,,0.6,White,IL,,2010
6141,Nasal,Female,,,0.4,White,IL,,2011
6142,Nasal,Female,,,0.6,White,IL,,2012
6143,Nasal,Female,,,0.6,White,IL,,2013
6144,Nasal,Female,,,0.7,White,IL,,2014
6145,Nasal,Female,,,0.5,White,IL,,2015
6146,Nasal,Female,,,0.4303983297663646,White,IL,,2016
6147,Nasal,Female,,,0.9145573186945448,White,IL,,2017
6148,Nasal,Female,,,0.7666483672498057,White,IL,,2018
6149,Nasal,Female,,,0.8112118133541469,White,IL,,2019
6150,Nasal,Female,,,0.3988841512655896,White,IL,,2020
6151,Nasal,Female,,,0.5823809726997518,White,IL,,2021
6152,Nasal,Female,,,0.398328168843086,White,IL,,2022
6153,Nasal,Female,,,0.7239271291388452,White,IL,,2023
6154,Nasal,Female,,,0.047528465007473215,White,IL,,2024
6155,Nasal,Female,,,0.7026665236188432,White,IL,,2025
6156,Larynx,Male,12.6,,,White,FL,,1999
6157,Larynx,Male,13.0,,,White,FL,,2000
6158,Larynx,Male,12.5,,,White,FL,,2001
6159,Larynx,Male,11.6,,,White,FL,,2002
6160,Larynx,Male,12.0,,,White,FL,,2003
6161,Larynx,Male,11.2,,,White,FL,,2004
6162,Larynx,Male,11.3,,,White,FL,,2005
6163,Larynx,Male,10.6,,,White,FL,,2006
6164,Larynx,Male,10.4,,,White,FL,,2007
6165,Larynx,Male,9.8,,,White,FL,,2008
6166,Larynx,Male,10.3,,,White,FL,,2009
6167,Larynx,Male,10.3,,,White,FL,,2010
6168,Larynx,Male,9.9,,,White,FL,,2011
6169,Larynx,Male,9.4,,,White,FL,,2012
6170,Larynx,Male,9.3,,,White,FL,,2013
6171,Larynx,Male,9.5,,,White,FL,,2014
6172,Larynx,Male,8.7,,,White,FL,,2015
6173,Larynx,Male,8.336404485487911,,,White,FL,,2016
6174,Larynx,Male,2.109077520808407,,,White,FL,,2017
6175,Larynx,Male,5.05358201746718,,,White,FL,,2018
6176,Larynx,Male,5.1153622199633535,,,White,FL,,2019
6177,Larynx,Male,0.0,,,White,FL,,2020
6178,Larynx,Male,0.0,,,White,FL,,2021
6179,Larynx,Male,2.0287461632711183,,,White,FL,,2022
6180,Larynx,Male,1.5783803764926507,,,White,FL,,2023
6181,Larynx,Male,0.0,,,White,FL,,2024
6182,Larynx,Male,0.0,,,White,FL,,2025
6183,Larynx,Male,5.9,,,White,WA,,1999
6184,Larynx,Male,5.4,,,White,WA,,2000
6185,Larynx,Male,6.1,,,White,WA,,2001
6186,Larynx,Male,4.0,,,White,WA,,2002
